,Order Number,Order Date,Item Name,Quantity,Product Price,Total products
44619,12103,18/11/2018 17:17,Bombay Aloo,1,5.95,6
44620,12097,17/11/2018 20:13,Chana Masala,1,5.95,4
44621,12095,17/11/2018 19:39,Bombay Aloo,1,5.95,12
44622,12085,17/11/2018 18:27,Aloo Gobi,1,5.95,9
44623,12084,17/11/2018 18:04,Aloo Gobi,1,5.95,6
44624,12078,17/11/2018 17:08,Royal Paneer,1,5.95,5
44625,12070,16/11/2018 20:17,Bombay Aloo,1,5.95,12
44626,12111,18/11/2018 19:50,Saag Aloo,1,5.95,4
44627,12108,18/11/2018 18:05,Bombay Aloo,1,5.95,9
44628,12102,18/11/2018 17:05,Royal Paneer,1,5.95,8
44629,12100,18/11/2018 16:35,Saag Aloo,1,5.95,5
44630,12092,17/11/2018 19:28,Bhindi Bhajee,1,5.95,8
44631,12089,17/11/2018 18:46,Cauliflower Bhajee,1,5.95,9
44632,12087,17/11/2018 18:40,Cauliflower Bhajee,1,5.95,4
44633,12085,17/11/2018 18:27,Tandoori Fish,1,5.95,9
44634,12083,17/11/2018 18:01,Mushroom Bhajee,2,5.95,6
44635,12081,17/11/2018 17:27,Bombay Aloo,1,5.95,6
44636,12075,16/11/2018 21:50,Bombay Aloo,1,5.95,4
44637,12071,16/11/2018 20:23,Royal Paneer,1,5.95,3
44638,12061,16/11/2018 18:52,Saag Aloo,1,5.95,4
44639,12054,16/11/2018 17:58,Mixed Starter,1,5.95,5
44640,12051,16/11/2018 17:47,Mixed Starter,1,5.95,7
44641,12047,16/11/2018 16:45,Bombay Aloo,1,5.95,6
44642,12029,14/11/2018 18:44,Mushroom Bhajee,1,5.95,3
44643,12028,14/11/2018 18:28,Saag Aloo,1,5.95,4
44644,12026,14/11/2018 15:08,Bombay Aloo,1,5.95,5
44645,12025,14/11/2018 12:01,Vegetable Mysore,1,5.95,7
44646,12020,13/11/2018 18:55,Aloo Gobi,1,5.95,4
44647,12016,13/11/2018 17:21,Bombay Aloo,1,5.95,8
44648,12014,12/11/2018 20:35,Dall Samba,1,5.95,5
44649,12069,16/11/2018 20:10,Bombay Aloo,1,5.95,13
44650,12068,16/11/2018 19:56,Mixed Starter,1,5.95,7
44651,12059,16/11/2018 18:31,Saag Aloo,1,5.95,4
44652,12058,16/11/2018 18:28,Tandoori Fish,1,5.95,4
44653,12055,16/11/2018 18:20,COBRA (660ML),1,5.95,4
44654,12055,16/11/2018 18:20,Bhindi Bhajee,1,5.95,4
44655,12053,16/11/2018 17:50,Chicken Pakora,1,5.95,8
44656,12049,16/11/2018 17:32,Chicken Pakora,1,5.95,8
44657,12048,16/11/2018 16:57,Bombay Aloo,1,5.95,4
44658,12045,15/11/2018 22:31,Tandoori Fish,1,5.95,6
44659,12045,15/11/2018 22:31,Saag Aloo,1,5.95,6
44660,12044,15/11/2018 19:40,Baingan Hari Mirch,1,5.95,5
44661,12027,14/11/2018 18:21,Saag Aloo,1,5.95,5
44662,12010,12/11/2018 18:00,Saag Dall,1,5.95,5
44663,12006,12/11/2018 17:37,COBRA (660ML),2,5.95,5
44664,12004,12/11/2018 17:28,Dall Samba,1,5.95,5
44665,11998,11/11/2018 19:30,Tarka Dall,1,5.95,8
44666,11992,11/11/2018 17:13,Aloo Gobi,1,5.95,6
44667,11991,11/11/2018 17:07,Bombay Aloo,1,5.95,7
44668,11990,10/11/2018 22:32,Muttar Paneer,1,5.95,6
44669,11987,10/11/2018 21:02,Royal Paneer,1,5.95,5
44670,11982,10/11/2018 19:44,Bombay Aloo,1,5.95,3
44671,11981,10/11/2018 19:31,Baingan Hari Mirch,1,5.95,2
44672,11972,10/11/2018 18:43,Bombay Aloo,1,5.95,5
44673,11970,10/11/2018 18:30,Saag Aloo,1,5.95,10
44674,11968,10/11/2018 18:06,Mixed Vegetable Curry,1,5.95,6
44675,11963,10/11/2018 17:37,Saag Aloo,1,5.95,9
44676,11960,10/11/2018 17:15,Bombay Aloo,1,5.95,6
44677,11956,09/11/2018 21:42,Saag Aloo,1,5.95,7
44678,11949,09/11/2018 18:56,Saag Aloo,1,5.95,10
44679,11949,09/11/2018 18:56,Bhindi Bhajee,1,5.95,10
44680,11948,09/11/2018 18:52,Bombay Aloo,1,5.95,5
44681,11946,09/11/2018 18:29,Aloo Gobi,1,5.95,5
44682,11941,09/11/2018 12:18,Tarka Dall,1,5.95,4
44683,12043,15/11/2018 19:20,Saag Aloo,1,5.95,4
44684,12041,15/11/2018 18:51,Chana Masala,1,5.95,6
44685,12040,15/11/2018 18:44,King Prawn Puree,1,5.95,7
44686,12032,14/11/2018 19:43,Brinjal Bhajee,1,5.95,5
44687,12030,14/11/2018 19:21,Bombay Aloo,1,5.95,7
44688,12015,13/11/2018 13:15,Mushroom Bhajee,1,5.95,2
44689,12012,12/11/2018 19:16,Bombay Aloo,1,5.95,7
44690,12011,12/11/2018 18:27,Chicken Pakora,1,5.95,9
44691,12010,12/11/2018 18:00,Baingan Hari Mirch,1,5.95,5
44692,12010,12/11/2018 18:00,Bhindi Bhajee,1,5.95,5
44693,12008,12/11/2018 17:49,Bombay Aloo,1,5.95,6
44694,12003,11/11/2018 20:41,King Prawn Butterfly,1,5.95,2
44695,12000,11/11/2018 19:32,Chana Masala,1,5.95,3
44696,11997,11/11/2018 19:00,Saag Bhajee,1,5.95,5
44697,11996,11/11/2018 18:30,Mixed Vegetable Curry,1,5.95,9
44698,11990,10/11/2018 22:32,Saag Aloo,1,5.95,6
44699,11987,10/11/2018 21:02,Aloo Gobi,1,5.95,5
44700,11969,10/11/2018 18:19,Mixed Vegetable Curry,1,5.95,4
44701,11960,10/11/2018 17:15,Bhindi Bhajee,1,5.95,6
44702,11957,09/11/2018 21:48,Saag Aloo,1,5.95,10
44703,12010,12/11/2018 18:00,Tandoori Fish,1,5.95,5
44704,12009,12/11/2018 17:56,Saag Aloo,1,5.95,11
44705,11998,11/11/2018 19:30,Saag Paneer,1,5.95,8
44706,11998,11/11/2018 19:30,Aloo Gobi,1,5.95,8
44707,11993,11/11/2018 17:28,Saag Aloo,1,5.95,6
44708,11992,11/11/2018 17:13,Chana Masala,1,5.95,6
44709,11990,10/11/2018 22:32,Tandoori Fish,1,5.95,6
44710,11986,10/11/2018 20:48,Mixed Starter,1,5.95,7
44711,11965,10/11/2018 17:54,Mixed Vegetable Curry,1,5.95,3
44712,11957,09/11/2018 21:48,Bombay Aloo,1,5.95,10
44713,11953,09/11/2018 20:18,Bombay Aloo,1,5.95,4
44714,11953,09/11/2018 20:18,Saag Aloo,1,5.95,4
44715,11942,09/11/2018 17:22,Mixed Starter,1,5.95,10
44716,11941,09/11/2018 12:18,Muttar Paneer,1,5.95,4
44717,11937,08/11/2018 18:17,Saag Paneer,1,5.95,6
44718,11936,08/11/2018 18:02,Saag Aloo,1,5.95,10
44719,11932,08/11/2018 17:09,Brinjal Bhajee,1,5.95,5
44720,11930,08/11/2018 15:37,Saag Paneer,2,5.95,3
44721,11929,08/11/2018 09:46,Mixed Starter,2,5.95,18
44722,11925,07/11/2018 20:49,Tarka Dall,1,5.95,7
44723,11925,07/11/2018 20:49,Royal Paneer,1,5.95,7
44724,11923,07/11/2018 18:53,Tarka Dall,1,5.95,8
44725,11921,07/11/2018 18:18,Royal Paneer,1,5.95,3
44726,11914,07/11/2018 16:35,Aloo Gobi,1,5.95,19
44727,11932,08/11/2018 17:09,Tarka Dall,1,5.95,5
44728,11932,08/11/2018 17:09,Saag Aloo,1,5.95,5
44729,11925,07/11/2018 20:49,Mixed Starter,1,5.95,7
44730,11914,07/11/2018 16:35,Bhindi Bhajee,1,5.95,19
44731,11908,06/11/2018 18:52,Saag Paneer,1,5.95,4
44732,11901,05/11/2018 19:56,Chana Masala,1,5.95,7
44733,11899,05/11/2018 19:27,Chicken Pakora,1,5.95,17
44734,11896,05/11/2018 18:45,Bombay Aloo,1,5.95,6
44735,11891,04/11/2018 20:41,Bombay Aloo,1,5.95,3
44736,11890,04/11/2018 19:25,Brinjal Bhajee,1,5.95,9
44737,11889,04/11/2018 19:07,Tarka Dall,1,5.95,5
44738,11888,04/11/2018 18:54,Saag Bhajee,1,5.95,5
44739,11880,04/11/2018 17:25,Saag Aloo,1,5.95,4
44740,11873,03/11/2018 19:51,Saag Paneer,1,5.95,7
44741,11869,03/11/2018 18:44,Bhindi Bhajee,1,5.95,7
44742,11864,03/11/2018 18:09,Saag Aloo,1,5.95,11
44743,11940,08/11/2018 22:26,Aloo Gobi,1,5.95,3
44744,11939,08/11/2018 19:56,Saag Bhajee,1,5.95,7
44745,11937,08/11/2018 18:17,Baingan Hari Mirch,1,5.95,6
44746,11924,07/11/2018 20:13,Saag Aloo,1,5.95,4
44747,11923,07/11/2018 18:53,Aloo Gobi,1,5.95,8
44748,11919,07/11/2018 17:59,Mixed Vegetable Curry,1,5.95,3
44749,11919,07/11/2018 17:59,Tarka Dall,1,5.95,3
44750,11914,07/11/2018 16:35,Tarka Dall,1,5.95,19
44751,11911,07/11/2018 12:11,Chicken Pakora,1,5.95,9
44752,11906,06/11/2018 18:37,Saag Aloo,1,5.95,8
44753,11905,06/11/2018 18:21,Dall Samba,1,5.95,5
44754,11905,06/11/2018 18:21,King Prawn Puree,1,5.95,5
44755,11899,05/11/2018 19:27,Tarka Dall,2,5.95,17
44756,11893,05/11/2018 18:09,Cauliflower Bhajee,1,5.95,7
44757,11878,04/11/2018 15:44,Bombay Aloo,1,5.95,7
44758,11876,04/11/2018 13:17,Bombay Aloo,1,5.95,5
44759,11873,03/11/2018 19:51,King Prawn Puree,1,5.95,7
44760,11866,03/11/2018 18:38,Cauliflower Bhajee,1,5.95,3
44761,11862,03/11/2018 17:44,Baingan Hari Mirch,1,5.95,7
44762,11912,07/11/2018 14:55,Bombay Aloo,1,5.95,4
44763,11908,06/11/2018 18:52,Tarka Dall,1,5.95,4
44764,11905,06/11/2018 18:21,Mushroom Bhajee,1,5.95,5
44765,11904,06/11/2018 18:13,Vegetable Mysore,1,5.95,3
44766,11903,05/11/2018 20:55,Dall Samba,1,5.95,8
44767,11901,05/11/2018 19:56,Aloo Gobi,1,5.95,7
44768,11901,05/11/2018 19:56,Dall Samba,1,5.95,7
44769,11899,05/11/2018 19:27,Saag Bhajee,1,5.95,17
44770,11893,05/11/2018 18:09,Bombay Aloo,1,5.95,7
44771,11890,04/11/2018 19:25,Aloo Gobi,1,5.95,9
44772,11886,04/11/2018 18:25,Mixed Starter,1,5.95,3
44773,11883,04/11/2018 18:09,Aloo Gobi,1,5.95,6
44774,11864,03/11/2018 18:09,Mixed Starter,1,5.95,11
44775,11857,03/11/2018 16:39,Chicken Pakora,1,5.95,5
44776,11853,03/11/2018 15:03,Royal Paneer,1,5.95,5
44777,11851,02/11/2018 21:06,Bombay Aloo,1,5.95,6
44778,11849,02/11/2018 20:34,Saag Paneer,1,5.95,6
44779,11862,03/11/2018 17:44,Bombay Aloo,2,5.95,7
44780,11861,03/11/2018 17:39,Bombay Aloo,1,5.95,6
44781,11861,03/11/2018 17:39,Tarka Dall,1,5.95,6
44782,11854,03/11/2018 15:17,Bombay Aloo,1,5.95,4
44783,11849,02/11/2018 20:34,Brinjal Bhajee,1,5.95,6
44784,11849,02/11/2018 20:34,Bhindi Bhajee,1,5.95,6
44785,11848,02/11/2018 19:53,Chana Masala,1,5.95,7
44786,11848,02/11/2018 19:53,Mixed Vegetable Curry,1,5.95,7
44787,11847,02/11/2018 19:49,Bombay Aloo,1,5.95,3
44788,11844,02/11/2018 19:23,Bombay Aloo,1,5.95,8
44789,11837,02/11/2018 18:46,Saag Aloo,1,5.95,9
44790,11825,01/11/2018 19:57,Mushroom Bhajee,1,5.95,7
44791,11824,01/11/2018 19:39,Saag Bhajee,1,5.95,7
44792,11820,01/11/2018 19:12,Chicken Pakora,1,5.95,4
44793,11819,01/11/2018 18:56,Bombay Aloo,1,5.95,9
44794,11818,01/11/2018 18:06,Bhindi Bhajee,1,5.95,6
44795,11812,31/10/2018 19:29,King Prawn Butterfly,1,5.95,8
44796,11850,02/11/2018 20:41,Saag Aloo,1,5.95,5
44797,11848,02/11/2018 19:53,Baingan Hari Mirch,1,5.95,7
44798,11848,02/11/2018 19:53,Aloo Gobi,1,5.95,7
44799,11846,02/11/2018 19:39,Chana Masala,1,5.95,8
44800,11845,02/11/2018 19:36,Mixed Starter,1,5.95,5
44801,11843,02/11/2018 19:22,Bombay Aloo,1,5.95,8
44802,11833,02/11/2018 18:16,Saag Aloo,1,5.95,10
44803,11832,02/11/2018 18:08,Mushroom Bhajee,1,5.95,7
44804,11832,02/11/2018 18:08,Aloo Gobi,1,5.95,7
44805,11828,02/11/2018 16:30,Aloo Gobi,1,5.95,4
44806,11826,01/11/2018 21:00,Tandoori Fish,1,5.95,8
44807,11826,01/11/2018 21:00,Saag Aloo,1,5.95,8
44808,11826,01/11/2018 21:00,Tarka Dall,1,5.95,8
44809,11817,01/11/2018 17:37,Aloo Gobi,1,5.95,6
44810,11817,01/11/2018 17:37,Bhindi Bhajee,1,5.95,6
44811,11810,31/10/2018 18:11,Saag Aloo,1,5.95,10
44812,11804,30/10/2018 22:11,Saag Aloo,1,5.95,10
44813,11801,30/10/2018 19:24,Chana Masala,1,5.95,7
44814,11839,02/11/2018 19:02,Bombay Aloo,1,5.95,8
44815,11828,02/11/2018 16:30,Chana Masala,1,5.95,4
44816,11821,01/11/2018 19:21,Saag Aloo,1,5.95,9
44817,11821,01/11/2018 19:21,Bhindi Bhajee,1,5.95,9
44818,11812,31/10/2018 19:29,Royal Paneer,1,5.95,8
44819,11809,31/10/2018 17:45,King Prawn Puree,1,5.95,5
44820,11805,31/10/2018 12:14,Saag Paneer,1,5.95,4
44821,11804,30/10/2018 22:11,Chicken Pakora,2,5.95,10
44822,11800,30/10/2018 13:39,Bombay Aloo,1,5.95,7
44823,11795,29/10/2018 17:53,Royal Paneer,1,5.95,7
44824,11795,29/10/2018 17:53,Aloo Gobi,1,5.95,7
44825,11793,29/10/2018 16:35,Saag Dall,1,5.95,4
44826,11777,28/10/2018 16:53,Aloo Gobi,1,5.95,9
44827,11770,27/10/2018 21:00,Bhindi Bhajee,1,5.95,4
44828,11768,27/10/2018 19:55,COBRA (660ML),1,5.95,5
44829,11767,27/10/2018 19:48,Vegetable Mysore,1,5.95,4
44830,11807,31/10/2018 16:32,Saag Aloo,1,5.95,5
44831,11806,31/10/2018 13:06,Bombay Aloo,1,5.95,6
44832,11800,30/10/2018 13:39,Saag Bhajee,1,5.95,7
44833,11791,28/10/2018 20:08,Dall Samba,1,5.95,4
44834,11784,28/10/2018 18:20,Chicken Pakora,1,5.95,5
44835,11783,28/10/2018 18:16,Bombay Aloo,1,5.95,11
44836,11781,28/10/2018 18:04,Saag Aloo,1,5.95,7
44837,11779,28/10/2018 17:53,Mixed Starter,1,5.95,6
44838,11779,28/10/2018 17:53,Royal Paneer,1,5.95,6
44839,11775,28/10/2018 15:04,Bombay Aloo,1,5.95,9
44840,11774,28/10/2018 13:32,Bombay Aloo,1,5.95,4
44841,11766,27/10/2018 19:02,Mixed Vegetable Curry,1,5.95,5
44842,11761,27/10/2018 18:35,Aloo Gobi,1,5.95,10
44843,11753,27/10/2018 17:44,Saag Paneer,1,5.95,4
44844,11751,27/10/2018 17:19,Cauliflower Bhajee,1,5.95,7
44845,11748,26/10/2018 22:38,Bombay Aloo,1,5.95,5
44846,11788,28/10/2018 18:53,Saag Bhajee,1,5.95,5
44847,11777,28/10/2018 16:53,Mixed Vegetable Curry,1,5.95,9
44848,11776,28/10/2018 16:37,Bombay Aloo,1,5.95,8
44849,11773,27/10/2018 21:49,Royal Paneer,1,5.95,8
44850,11770,27/10/2018 21:00,Chana Masala,1,5.95,4
44851,11769,27/10/2018 20:53,Chana Masala,1,5.95,3
44852,11749,27/10/2018 13:35,Saag Paneer,1,5.95,3
44853,11745,26/10/2018 20:21,Chana Masala,1,5.95,4
44854,11745,26/10/2018 20:21,Cauliflower Bhajee,1,5.95,4
44855,11744,26/10/2018 20:06,King Prawn Butterfly,1,5.95,9
44856,11742,26/10/2018 19:46,Muttar Paneer,1,5.95,5
44857,11741,26/10/2018 19:44,Bombay Aloo,1,5.95,11
44858,11739,26/10/2018 19:39,Bombay Aloo,1,5.95,7
44859,11736,26/10/2018 19:21,COBRA (660ML),1,5.95,5
44860,11732,26/10/2018 18:58,Saag Paneer,2,5.95,6
44861,11731,26/10/2018 18:45,Mixed Starter,1,5.95,4
44862,11725,26/10/2018 11:52,Mixed Starter,1,5.95,16
44863,11725,26/10/2018 11:52,Saag Dall,1,5.95,16
44864,11722,25/10/2018 19:00,Aloo Gobi,1,5.95,5
44865,11720,24/10/2018 20:24,Mixed Starter,1,5.95,8
44866,11756,27/10/2018 18:02,Mixed Starter,1,5.95,8
44867,11752,27/10/2018 17:43,Mixed Starter,1,5.95,12
44868,11741,26/10/2018 19:44,Saag Bhajee,1,5.95,11
44869,11740,26/10/2018 19:40,Mixed Vegetable Curry,1,5.95,3
44870,11735,26/10/2018 19:21,Bombay Aloo,1,5.95,4
44871,11721,25/10/2018 17:43,Saag Aloo,1,5.95,12
44872,11721,25/10/2018 17:43,Mixed Starter,1,5.95,12
44873,11719,24/10/2018 19:42,Aloo Gobi,1,5.95,3
44874,11717,24/10/2018 18:53,Aloo Gobi,1,5.95,5
44875,11716,24/10/2018 18:42,Mixed Starter,1,5.95,6
44876,11715,24/10/2018 17:43,Saag Aloo,1,5.95,8
44877,11708,23/10/2018 17:37,Mixed Vegetable Curry,1,5.95,6
44878,11704,22/10/2018 19:20,Chicken Pakora,1,5.95,10
44879,11702,22/10/2018 18:27,Royal Paneer,2,5.95,4
44880,11696,21/10/2018 19:03,Saag Bhajee,1,5.95,5
44881,11730,26/10/2018 18:43,Aloo Gobi,1,5.95,5
44882,11729,26/10/2018 18:29,Bombay Aloo,1,5.95,6
44883,11717,24/10/2018 18:53,Tarka Dall,1,5.95,5
44884,11713,24/10/2018 17:31,Mixed Starter,2,5.95,3
44885,11704,22/10/2018 19:20,Mixed Starter,1,5.95,10
44886,11698,21/10/2018 20:31,Chana Masala,2,5.95,2
44887,11693,21/10/2018 18:01,Mixed Vegetable Curry,1,5.95,7
44888,11681,20/10/2018 19:27,Saag Paneer,1,5.95,10
44889,11681,20/10/2018 19:27,Tarka Dall,1,5.95,10
44890,11714,24/10/2018 17:35,Bombay Aloo,1,5.95,6
44891,11709,23/10/2018 18:18,Mixed Starter,1,5.95,5
44892,11703,22/10/2018 18:49,Tandoori Fish,1,5.95,4
44893,11703,22/10/2018 18:49,COBRA (660ML),2,5.95,4
44894,11702,22/10/2018 18:27,Muttar Paneer,1,5.95,4
44895,11701,22/10/2018 18:03,Bombay Aloo,1,5.95,4
44896,11699,22/10/2018 12:15,Tarka Dall,1,5.95,4
44897,11693,21/10/2018 18:01,Tarka Dall,1,5.95,7
44898,11688,21/10/2018 11:35,Saag Aloo,1,5.95,4
44899,11682,20/10/2018 19:34,Brinjal Bhajee,1,5.95,6
44900,11681,20/10/2018 19:27,Aloo Gobi,1,5.95,10
44901,11679,20/10/2018 19:18,Vegetable Mysore,1,5.95,7
44902,11678,20/10/2018 19:16,Saag Paneer,1,5.95,10
44903,11670,20/10/2018 17:54,Saag Aloo,1,5.95,13
44904,11669,20/10/2018 17:50,Bombay Aloo,1,5.95,9
44905,11667,20/10/2018 17:31,Bombay Aloo,1,5.95,3
44906,11662,19/10/2018 19:57,Tarka Dall,1,5.95,3
44907,11652,19/10/2018 18:36,King Prawn Puree,1,5.95,5
44908,11651,19/10/2018 18:35,Mixed Starter,1,5.95,7
44909,11651,19/10/2018 18:35,Tarka Dall,1,5.95,7
44910,11648,19/10/2018 18:30,Aloo Methi,1,5.95,6
44911,11645,19/10/2018 18:07,Mushroom Bhajee,1,5.95,8
44912,11644,19/10/2018 17:46,King Prawn Puree,1,5.95,9
44913,11642,19/10/2018 17:34,Bombay Aloo,1,5.95,8
44914,11642,19/10/2018 17:34,Chana Masala,1,5.95,8
44915,11634,18/10/2018 20:03,King Prawn Butterfly,1,5.95,4
44916,11634,18/10/2018 20:03,Mixed Starter,1,5.95,4
44917,11632,18/10/2018 19:29,Saag Bhajee,1,5.95,6
44918,11626,18/10/2018 18:44,Saag Paneer,1,5.95,6
44919,11693,21/10/2018 18:01,Royal Paneer,1,5.95,7
44920,11689,21/10/2018 13:03,Bombay Aloo,1,5.95,5
44921,11682,20/10/2018 19:34,Saag Aloo,1,5.95,6
44922,11678,20/10/2018 19:16,Tarka Dall,1,5.95,10
44923,11678,20/10/2018 19:16,Aloo Gobi,1,5.95,10
44924,11675,20/10/2018 18:58,Mushroom Bhajee,1,5.95,10
44925,11674,20/10/2018 18:43,Mixed Starter,1,5.95,7
44926,11668,20/10/2018 17:37,Royal Paneer,1,5.95,4
44927,11665,19/10/2018 21:02,Bombay Aloo,1,5.95,6
44928,11664,19/10/2018 20:08,Mixed Vegetable Curry,1,5.95,5
44929,11662,19/10/2018 19:57,Chana Masala,1,5.95,3
44930,11661,19/10/2018 19:36,Baingan Hari Mirch,1,5.95,7
44931,11660,19/10/2018 19:21,Saag Aloo,1,5.95,7
44932,11652,19/10/2018 18:36,Saag Paneer,1,5.95,5
44933,11640,19/10/2018 17:10,Bombay Aloo,1,5.95,11
44934,11631,18/10/2018 19:24,Mixed Vegetable Curry,1,5.95,3
44935,11675,20/10/2018 18:58,Chicken Pakora,1,5.95,10
44936,11661,19/10/2018 19:36,Dall Samba,1,5.95,7
44937,11653,19/10/2018 18:36,Aloo Gobi,1,5.95,7
44938,11647,19/10/2018 18:12,Cauliflower Bhajee,1,5.95,6
44939,11647,19/10/2018 18:12,Saag Bhajee,1,5.95,6
44940,11647,19/10/2018 18:12,Aloo Gobi,1,5.95,6
44941,11633,18/10/2018 19:32,Baingan Hari Mirch,1,5.95,4
44942,11615,17/10/2018 17:44,Bhindi Bhajee,1,5.95,9
44943,11613,17/10/2018 14:27,Bombay Aloo,1,5.95,4
44944,11592,14/10/2018 18:38,Aloo Gobi,1,5.95,6
44945,11591,14/10/2018 18:35,Bhindi Bhajee,1,5.95,5
44946,11590,14/10/2018 18:25,Aloo Gobi,1,5.95,6
44947,11585,14/10/2018 16:21,Tarka Dall,1,5.95,11
44948,11624,18/10/2018 17:59,Aloo Gobi,1,5.95,7
44949,11622,17/10/2018 22:24,Aloo Gobi,1,5.95,5
44950,11620,17/10/2018 18:31,Saag Bhajee,1,5.95,9
44951,11616,17/10/2018 17:48,Bombay Aloo,1,5.95,10
44952,11616,17/10/2018 17:48,Mushroom Bhajee,1,5.95,10
44953,11616,17/10/2018 17:48,Saag Paneer,1,5.95,10
44954,11615,17/10/2018 17:44,Aloo Gobi,1,5.95,9
44955,11610,16/10/2018 19:44,Bombay Aloo,1,5.95,11
44956,11610,16/10/2018 19:44,Mushroom Bhajee,1,5.95,11
44957,11606,16/10/2018 18:15,Bombay Aloo,1,5.95,5
44958,11592,14/10/2018 18:38,Royal Paneer,1,5.95,6
44959,11591,14/10/2018 18:35,Baingan Hari Mirch,1,5.95,5
44960,11591,14/10/2018 18:35,Saag Dall,1,5.95,5
44961,11591,14/10/2018 18:35,Tandoori Fish,1,5.95,5
44962,11589,14/10/2018 18:23,Aloo Gobi,1,5.95,6
44963,11579,13/10/2018 19:56,Saag Aloo,1,5.95,6
44964,11573,13/10/2018 18:58,Muttar Paneer,1,5.95,3
44965,11561,13/10/2018 17:01,Dall Samba,1,5.95,6
44966,11611,16/10/2018 20:38,Bombay Aloo,1,5.95,15
44967,11611,16/10/2018 20:38,Aloo Gobi,2,5.95,15
44968,11600,15/10/2018 18:27,Saag Paneer,1,5.95,5
44969,11590,14/10/2018 18:25,Royal Paneer,1,5.95,6
44970,11589,14/10/2018 18:23,Royal Paneer,1,5.95,6
44971,11586,14/10/2018 16:59,King Prawn Puree,1,5.95,5
44972,11586,14/10/2018 16:59,Bombay Aloo,1,5.95,5
44973,11586,14/10/2018 16:59,Mushroom Bhajee,1,5.95,5
44974,11577,13/10/2018 19:22,Royal Paneer,1,5.95,3
44975,11576,13/10/2018 19:18,Tandoori Fish,1,5.95,4
44976,11576,13/10/2018 19:18,Muttar Paneer,1,5.95,4
44977,11573,13/10/2018 18:58,Tandoori Fish,1,5.95,3
44978,11571,13/10/2018 18:51,Saag Aloo,1,5.95,9
44979,11570,13/10/2018 18:35,Chicken Pakora,1,5.95,9
44980,11563,13/10/2018 17:34,Saag Aloo,1,5.95,8
44981,11560,13/10/2018 16:32,Bombay Aloo,1,5.95,4
44982,11556,12/10/2018 20:20,Aloo Gobi,1,5.95,7
44983,11554,12/10/2018 19:19,Saag Aloo,1,5.95,11
44984,11553,12/10/2018 19:14,Mixed Starter,1,5.95,8
44985,11551,12/10/2018 18:53,Saag Paneer,1,5.95,7
44986,11585,14/10/2018 16:21,Saag Aloo,1,5.95,11
44987,11585,14/10/2018 16:21,Chana Masala,1,5.95,11
44988,11571,13/10/2018 18:51,King Prawn Puree,1,5.95,9
44989,11567,13/10/2018 17:44,Aloo Gobi,1,5.95,4
44990,11565,13/10/2018 17:41,Saag Aloo,1,5.95,6
44991,11562,13/10/2018 17:31,Bombay Aloo,1,5.95,6
44992,11550,12/10/2018 18:40,Mushroom Bhajee,1,5.95,6
44993,11549,12/10/2018 18:31,Bombay Aloo,1,5.95,5
44994,11542,12/10/2018 17:28,King Prawn Butterfly,1,5.95,3
44995,11541,12/10/2018 17:21,Saag Aloo,1,5.95,7
44996,11537,11/10/2018 21:05,Chana Masala,1,5.95,8
44997,11537,11/10/2018 21:05,Saag Aloo,1,5.95,8
44998,11535,11/10/2018 20:06,Saag Aloo,1,5.95,5
44999,11533,11/10/2018 19:38,Saag Bhajee,1,5.95,6
45000,11530,11/10/2018 18:58,Mixed Starter,1,5.95,7
45001,11529,11/10/2018 18:50,COBRA (660ML),1,5.95,10
45002,11524,11/10/2018 17:21,Bombay Aloo,1,5.95,7
45003,11559,12/10/2018 22:36,Bombay Aloo,1,5.95,4
45004,11557,12/10/2018 20:33,Saag Aloo,1,5.95,3
45005,11554,12/10/2018 19:19,Bombay Aloo,1,5.95,11
45006,11532,11/10/2018 19:22,Mixed Vegetable Curry,1,5.95,3
45007,11530,11/10/2018 18:58,Chana Masala,1,5.95,7
45008,11521,10/10/2018 21:11,Tandoori Fish,1,5.95,8
45009,11521,10/10/2018 21:11,Saag Aloo,1,5.95,8
45010,11513,10/10/2018 18:03,Mushroom Bhajee,1,5.95,7
45011,11508,09/10/2018 20:24,Bombay Aloo,1,5.95,7
45012,11502,08/10/2018 19:49,Mixed Starter,1,5.95,4
45013,11502,08/10/2018 19:49,Baingan Hari Mirch,1,5.95,4
45014,11499,08/10/2018 18:13,Bombay Aloo,1,5.95,8
45015,11487,07/10/2018 18:26,Mixed Starter,1,5.95,7
45016,11486,07/10/2018 18:05,Bombay Aloo,1,5.95,6
45017,11486,07/10/2018 18:05,COBRA (660ML),1,5.95,6
45018,11486,07/10/2018 18:05,Saag Aloo,1,5.95,6
45019,11481,07/10/2018 13:50,Royal Paneer,1,5.95,4
45020,11480,07/10/2018 12:51,Bombay Aloo,1,5.95,4
45021,11548,12/10/2018 18:29,Aloo Methi,1,5.95,5
45022,11546,12/10/2018 18:17,Mixed Starter,1,5.95,6
45023,11545,12/10/2018 18:10,Aloo Gobi,1,5.95,4
45024,11538,11/10/2018 21:15,Royal Paneer,1,5.95,3
45025,11529,11/10/2018 18:50,Chicken Pakora,1,5.95,10
45026,11522,10/10/2018 22:29,Tandoori Fish,1,5.95,4
45027,11521,10/10/2018 21:11,Saag Paneer,1,5.95,8
45028,11518,10/10/2018 19:32,Bombay Aloo,1,5.95,6
45029,11516,10/10/2018 18:53,Baingan Hari Mirch,1,5.95,4
